file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score
gaze_log_20250628_140946.csv,41,0.11230245450647866,0.20786023139953613,16,13,12,1.829279500246048,1.4460862360439715,24,111,0.12195121951219512,0.050565139797739446,3.902439024390244,54
gaze_log_20250628_120902.csv,5,0.10008807182312011,0.12426018714904785,3,1,1,9.653022408485413,9.061355186195186,0,22,0.0,0.0,3.8,70
gaze_log_20250625_124144.csv,17,0.16537119360531077,0.7044899463653564,9,3,5,4.604327499866486,3.713046549037731,2,278,0.11764705882352941,0.10380622837370242,4.235294117647059,36
gaze_log_20250628_152833.csv,14,0.1009371110371181,0.12509989738464355,0,6,8,3.2320638436537523,3.869349008703983,4,47,0.0,0.0,2.9285714285714284,53
gaze_log_20250629_113426.csv,3,0.08850685755411784,0.09717035293579102,2,1,0,9.750105023384094,1.14822518825531,0,59,0.0,0.0,1.6666666666666667,31
gaze_log_20250628_165331.csv,10,0.09577302932739258,0.1938800811767578,4,3,3,4.9339766767289905,2.7135926367729337,0,73,0.0,0.0,2.9,66
gaze_log_20250627_170946.csv,12,0.0889641245206197,0.11080002784729004,5,3,4,6.289255423979326,3.6418239695855203,0,73,0.08333333333333333,0.08333333333333333,2.25,52
gaze_log_20250627_171319.csv,3,0.0925132433573405,0.09749984741210938,0,3,0,1.0900901556015015,0.11734998226165771,1,56,0.0,0.0,5.0,55
gaze_log_20250625_113412.csv,14,0.09692854540688652,0.11106991767883301,4,4,6,5.643395387209379,5.649106666289697,0,251,0.07142857142857142,0.07142857142857142,2.2857142857142856,56
gaze_log_20250628_170001.csv,19,0.09117371157595985,0.12400984764099121,5,2,12,4.069552222887675,3.9595376290303066,4,98,0.0,0.0,3.3157894736842106,45
gaze_log_20250627_170504.csv,28,0.10550535576684135,0.17916011810302734,23,2,3,2.519751848997893,3.8264099195616965,13,244,0.14285714285714285,0.07653061224489795,4.714285714285714,40
gaze_log_20250627_140955.csv,22,0.11719314618544145,0.19375014305114746,7,5,10,3.4948071525210427,1.6144022569563843,0,68,0.13636363636363635,0.13636363636363635,3.9545454545454546,56
gaze_log_20250629_180611.csv,16,0.1457175314426422,0.25010013580322266,4,4,8,4.636296002070109,3.3848913099070805,0,37,0.0625,0.0625,4.0625,60
gaze_log_20250629_144647.csv,9,0.08749336666531032,0.0973501205444336,3,1,5,7.126653730869293,4.843432908609191,0,95,0.2222222222222222,0.2222222222222222,3.4444444444444446,64
gaze_log_20250627_142158.csv,28,0.10379566465105329,0.151900053024292,14,5,9,2.682768141781842,1.668623570730913,2,132,0.07142857142857142,0.0663265306122449,4.071428571428571,64
gaze_log_20250629_152756.csv,4,0.0863950252532959,0.09717011451721191,2,0,2,20.87161668141683,10.12190624845921,0,24,0.0,0.0,1.75,50
gaze_log_20250629_191047.csv,18,0.11271055539449056,0.2637300491333008,9,2,7,4.228131168028888,3.062324651706075,1,113,0.05555555555555555,0.05246913580246913,3.6666666666666665,67
gaze_log_20250628_135616.csv,13,0.10562467575073242,0.19417023658752441,7,5,1,5.346594174702962,6.81373317721771,3,94,0.0,0.0,2.4615384615384617,53
gaze_log_20250628_143838.csv,24,0.10519629716873169,0.16628003120422363,17,5,2,2.5138565250065015,2.898342225702846,10,78,0.20833333333333334,0.12152777777777776,2.5416666666666665,34
gaze_log_20250629_151129.csv,21,0.09567903337024507,0.1229398250579834,10,6,5,2.4862985014915466,2.6448593678499233,9,234,0.047619047619047616,0.027210884353741492,4.714285714285714,63
gaze_log_20250628_110253.csv,41,0.10422361187818574,0.15231013298034668,14,6,21,1.725140243768692,1.4627838642054634,21,77,0.14634146341463414,0.07138607971445568,2.902439024390244,44
gaze_log_20250627_172851.csv,33,0.15940425612709738,0.4292001724243164,12,8,13,2.1988606229424477,1.0164018947616964,6,33,0.09090909090909091,0.0743801652892562,3.4545454545454546,67
gaze_log_20250627_125710.csv,11,0.10645001584833319,0.1533801555633545,4,2,5,6.9087810039520265,6.73837835802845,0,43,0.09090909090909091,0.09090909090909091,3.4545454545454546,58
gaze_log_20250629_150037.csv,8,0.09701630473136902,0.12507987022399902,3,2,3,9.288025719778878,8.818409052486556,0,50,0.125,0.125,2.375,50
gaze_log_20250627_114532.csv,8,0.14716002345085144,0.23608994483947754,3,3,2,8.680821418762207,5.693568603513324,0,72,0.125,0.125,5.5,57
gaze_log_20250628_130354.csv,14,0.0969614131110055,0.15269994735717773,3,4,7,5.193700790405273,8.334239032895963,3,21,0.14285714285714285,0.11224489795918366,2.5,58
gaze_log_20250628_151543.csv,15,0.11196524302164713,0.15257978439331055,4,0,11,3.831569995198931,5.522959873767982,5,69,0.0,0.0,3.533333333333333,35
gaze_log_20250629_140740.csv,9,0.2730732758839925,0.8627598285675049,4,0,5,8.092518717050552,5.438821262577363,0,53,0.1111111111111111,0.1111111111111111,3.2222222222222223,54
gaze_log_20250629_141502.csv,9,0.25186774465772843,0.8094100952148438,4,2,3,8.132566273212433,5.2698593775959,0,561,0.0,0.0,4.666666666666667,55
gaze_log_20250628_163321.csv,11,0.15002181313254617,0.402209997177124,4,2,5,7.282272005081177,6.481689268015921,1,35,0.0,0.0,3.6363636363636362,54
gaze_log_20250629_145836.csv,24,0.1449304223060608,0.3640899658203125,11,5,8,3.131241736204728,2.1500090368484774,0,137,0.125,0.125,3.4583333333333335,67
gaze_log_20250629_120248.csv,12,0.12136834859848022,0.16654014587402344,2,3,7,5.024427262219516,2.870076716721349,0,65,0.25,0.25,2.5,72
gaze_log_20250629_142620.csv,3,0.10163998603820801,0.12443995475769043,2,0,1,30.77258002758026,13.924189925193787,0,21,0.0,0.0,2.0,51
gaze_log_20250629_141301.csv,9,0.12343555026584202,0.26391005516052246,2,1,6,6.602838724851608,6.545738710200894,2,29,0.0,0.0,4.0,51
gaze_log_20250628_165754.csv,6,0.12652166684468588,0.25779008865356445,1,0,5,6.76578197479248,7.582168123230963,1,50,0.3333333333333333,0.2777777777777778,3.0,56
gaze_log_20250628_141806.csv,3,0.08335002263387044,0.0834801197052002,2,0,1,29.300999999046326,20.090890049934387,0,49,0.0,0.0,1.6666666666666667,45
gaze_log_20250628_122635.csv,9,0.16788220405578613,0.2781400680541992,5,3,1,5.199772506952286,1.6847156294557453,0,48,0.0,0.0,3.3333333333333335,48
gaze_log_20250628_140258.csv,3,0.2360365390777588,0.2928197383880615,0,3,0,4.4308048486709595,3.3151949644088745,0,55,0.0,0.0,3.0,39
gaze_log_20250628_162358.csv,4,0.19110262393951416,0.332780122756958,1,1,2,17.075196663538616,11.435261978056143,0,39,0.0,0.0,5.25,58
gaze_log_20250629_174807.csv,7,0.10209427561078753,0.15278005599975586,3,3,1,7.5352916320164995,4.052728869139313,0,55,0.2857142857142857,0.2857142857142857,4.142857142857143,59
gaze_log_20250628_110719.csv,3,0.1156300703684489,0.13858985900878906,1,1,1,29.02999496459961,4.957604885101318,0,46,0.3333333333333333,0.3333333333333333,2.6666666666666665,53
gaze_log_20250627_135505.csv,11,0.09575453671542081,0.12381982803344727,6,3,2,3.8070729970932007,2.7442927809596487,1,45,0.0,0.0,2.6363636363636362,43
gaze_log_20250628_132551.csv,22,0.14641683751886542,0.34637975692749023,5,7,10,3.225152855827695,2.0280455609244212,1,88,0.22727272727272727,0.21694214876033058,4.7272727272727275,55
gaze_log_20250625_141812.csv,6,0.0970083475112915,0.12469983100891113,2,2,2,13.680907964706421,7.336685650223183,0,135,0.16666666666666666,0.16666666666666666,2.1666666666666665,71
gaze_log_20250629_125653.csv,38,0.09345133053629022,0.12492012977600098,20,11,7,1.9670967604662921,2.2979991501633874,18,87,0.07894736842105263,0.04155124653739613,3.1315789473684212,44
gaze_log_20250629_115141.csv,23,0.102113443872203,0.1520400047302246,8,6,9,3.060124548998746,1.8248036114269088,2,127,0.043478260869565216,0.03969754253308129,2.9130434782608696,48
gaze_log_20250629_141706.csv,68,0.1241912000319537,0.18091988563537598,29,14,25,1.0800405972039522,0.6639979849570878,56,197,0.1323529411764706,0.02335640138408305,4.676470588235294,57
gaze_log_20250629_113915.csv,5,0.2105640411376953,0.27772998809814453,1,0,4,17.355262458324432,19.402821576995272,0,11,0.0,0.0,3.2,62
gaze_log_20250628_151829.csv,23,0.10978302748306938,0.15301012992858887,9,3,11,3.130703633481806,2.0729998060725014,0,174,0.21739130434782608,0.21739130434782608,3.6956521739130435,51
gaze_log_20250628_154004.csv,26,0.10233652591705322,0.13777995109558105,12,2,12,2.6418416023254396,2.219538097793851,7,40,0.15384615384615385,0.1124260355029586,3.076923076923077,54
gaze_log_20250629_123800.csv,7,0.16869711875915527,0.29243993759155273,3,2,2,7.803763349850972,4.922577621590376,1,19,0.0,0.0,5.285714285714286,38
gaze_log_20250628_153757.csv,10,0.09018290042877197,0.11066985130310059,6,0,4,7.2814244694179955,7.302671682356117,0,59,0.0,0.0,1.3,63
gaze_log_20250629_122713.csv,12,0.09791662295659383,0.13827013969421387,3,5,4,5.57975452596491,3.4602939802361052,1,94,0.16666666666666666,0.15277777777777776,2.1666666666666665,47
gaze_log_20250625_111639.csv,34,0.11100649132448084,0.3313601016998291,13,11,10,2.096490903334184,1.9023134077032842,18,76,0.11764705882352941,0.05536332179930796,3.088235294117647,64
gaze_log_20250629_144327.csv,3,0.13902012507120767,0.23629021644592285,1,0,2,18.5902498960495,16.782489895820618,0,6,0.3333333333333333,0.3333333333333333,3.6666666666666665,53
gaze_log_20250628_160000.csv,7,0.09904990877423968,0.15284013748168945,1,2,4,7.863996664683024,3.6093576776578553,0,40,0.0,0.0,3.0,69
gaze_log_20250628_154602.csv,6,0.15447004636128744,0.3450000286102295,2,0,4,11.825137948989868,12.674303665619131,0,26,0.16666666666666666,0.16666666666666666,2.0,69
gaze_log_20250628_142051.csv,3,0.14797663688659668,0.27734994888305664,1,0,2,25.50846004486084,23.007760047912598,0,21,0.3333333333333333,0.3333333333333333,3.3333333333333335,67
gaze_log_20250629_174606.csv,4,0.09358257055282593,0.11070013046264648,1,2,1,24.491093238194782,12.545880468188246,0,34,0.25,0.25,2.5,47
gaze_log_20250627_100954.csv,22,0.12373226339166815,0.29113006591796875,6,6,10,3.414910464059739,4.108687816851342,3,83,0.045454545454545456,0.03925619834710744,2.3181818181818183,58
gaze_log_20250628_161449.csv,10,0.11652495861053466,0.2362198829650879,3,2,5,7.893977774514092,8.109994079599101,1,25,0.1,0.09000000000000001,2.7,53
gaze_log_20250627_101323.csv,12,0.3283358613650004,0.8748002052307129,6,3,3,5.819829073819247,5.5594148755746025,0,663,0.0,0.0,8.833333333333334,81
gaze_log_20250627_173602.csv,32,0.13272374123334885,0.44474005699157715,11,6,15,2.332156781227358,1.6214380182771688,9,71,0.09375,0.0673828125,3.9375,54
gaze_log_20250629_124435.csv,21,0.08719336418878465,0.09828019142150879,8,3,10,3.693193995952606,2.9570190060954658,2,37,0.14285714285714285,0.1292517006802721,3.1904761904761907,46
gaze_log_20250628_115900.csv,9,0.15281105041503906,0.27769994735717773,0,0,9,2.376550018787384,4.57043932022684,6,22,0.0,0.0,3.2222222222222223,44
gaze_log_20250628_142859.csv,11,0.27686908028342505,0.45744991302490234,6,2,3,6.969854998588562,5.25917701290323,0,98,0.09090909090909091,0.09090909090909091,3.4545454545454546,74
gaze_log_20250627_134548.csv,11,0.08944095264781605,0.11071014404296875,1,5,5,6.200317001342773,6.021674333233962,1,295,0.0,0.0,3.3636363636363638,53
gaze_log_20250628_140525.csv,34,0.10276117044336655,0.15277981758117676,13,4,17,2.00851423812635,2.6706696255367186,19,117,0.08823529411764706,0.03892733564013841,2.7058823529411766,40
gaze_log_20250627_113726.csv,14,0.1549013682774135,0.3470301628112793,2,0,12,4.645650771948008,5.717749692093976,3,76,0.0,0.0,3.5714285714285716,64
gaze_log_20250629_151849.csv,8,0.09050872921943665,0.11102008819580078,1,1,6,6.754371438707624,6.60570889386803,0,281,0.125,0.125,2.0,55
gaze_log_20250629_182422.csv,4,0.18337756395339966,0.27619028091430664,2,2,0,8.982833305994669,4.146571723612767,0,43,0.0,0.0,5.5,25
gaze_log_20250629_132334.csv,8,0.10054755210876465,0.1513199806213379,3,1,4,9.88425714629037,4.283731593079043,0,16,0.125,0.125,2.75,60
gaze_log_20250627_132846.csv,28,0.188788184097835,0.6114699840545654,20,5,3,2.3386225876984774,3.0208929492085703,15,370,0.07142857142857142,0.03316326530612245,5.071428571428571,71
gaze_log_20250628_140725.csv,18,0.17036835352579752,0.4443399906158447,7,4,7,4.171152353286743,4.3553613005727705,3,71,0.05555555555555555,0.046296296296296294,4.111111111111111,36
gaze_log_20250628_152309.csv,3,0.09315331776936848,0.11159992218017578,1,0,2,16.52128493785858,3.5750850439071655,0,41,0.0,0.0,3.6666666666666665,56
gaze_log_20250627_174351.csv,9,0.08915787272983128,0.09744000434875488,2,0,7,8.293846249580383,11.624940105279144,2,126,0.0,0.0,2.111111111111111,69
gaze_log_20250629_191515.csv,19,0.09630631145678069,0.11156988143920898,10,4,5,3.9129599862628512,3.2365531649322845,3,90,0.0,0.0,3.473684210526316,49
gaze_log_20250628_170220.csv,15,0.20804864565531414,0.3614499568939209,7,2,6,4.82457571370261,3.420693143649716,0,101,0.0,0.0,4.933333333333334,54
gaze_log_20250629_112740.csv,28,0.11720999649592809,0.24984979629516602,10,9,9,2.6611081494225397,2.6108890787501924,9,197,0.10714285714285714,0.07270408163265306,2.7142857142857144,47
gaze_log_20250627_172324.csv,15,0.18333067893981933,0.47183990478515625,7,4,4,4.3880985634667535,2.395610332789561,1,29,0.13333333333333333,0.12444444444444444,3.933333333333333,45
gaze_log_20250628_151013.csv,16,0.09195253252983093,0.1247100830078125,6,4,6,4.516052659352621,2.6647882553451665,0,42,0.125,0.125,2.8125,46
gaze_log_20250628_150447.csv,5,0.08872394561767578,0.11052989959716797,2,0,3,16.3696049451828,18.934495408439773,0,131,0.0,0.0,4.8,60
gaze_log_20250629_110806.csv,19,0.09360837936401367,0.12514996528625488,11,6,2,3.69365221924252,7.636320789416098,8,169,0.0,0.0,2.1578947368421053,52
gaze_log_20250629_150629.csv,42,0.13240264710925875,0.6522800922393799,6,11,25,1.6856860940049334,2.1681498819439216,29,177,0.11904761904761904,0.036848072562358274,1.9047619047619047,56
gaze_log_20250629_115413.csv,11,0.10582544586875221,0.15206003189086914,4,2,5,5.7654520034790036,4.279964876005747,1,59,0.09090909090909091,0.08264462809917356,3.6363636363636362,68
gaze_log_20250629_175457.csv,8,0.08739867806434631,0.09716987609863281,1,2,5,9.04222573552813,8.27368594001203,0,32,0.125,0.125,2.875,40
gaze_log_20250629_134351.csv,4,0.3575875759124756,0.7502701282501221,0,0,4,5.217716693878174,3.1297262894288385,0,130,0.0,0.0,4.25,58
gaze_log_20250629_111853.csv,11,0.1244300278750333,0.333820104598999,2,4,5,5.592144012451172,8.476460620551743,3,89,0.18181818181818182,0.1322314049586777,1.5454545454545454,48
gaze_log_20250628_142650.csv,11,0.092015418139371,0.11086010932922363,1,2,8,5.08624300956726,7.548165651368241,5,65,0.0,0.0,2.6363636363636362,42
gaze_log_20250628_133903.csv,22,0.11282271688634699,0.2917299270629883,7,6,9,3.204073326928275,2.3856001551026034,4,161,0.13636363636363635,0.11157024793388429,4.045454545454546,59
gaze_log_20250629_154300.csv,7,0.14702435902186803,0.25071001052856445,3,1,3,10.592788338661194,5.638800833884413,0,37,0.14285714285714285,0.14285714285714285,2.4285714285714284,46
gaze_log_20250628_160630.csv,23,0.09772394014441449,0.14050006866455078,14,4,5,3.2281245535070244,3.132877816876636,8,87,0.08695652173913043,0.05671077504725898,2.3043478260869565,49
gaze_log_20250629_133827.csv,11,0.1324563893404874,0.33107995986938477,5,3,3,5.462774014472961,2.826056588814739,0,164,0.18181818181818182,0.18181818181818182,3.1818181818181817,63
gaze_log_20250629_190632.csv,22,0.1482954350384799,0.278670072555542,8,4,10,3.4240990479787192,1.874745643435178,0,39,0.09090909090909091,0.09090909090909091,3.590909090909091,77
gaze_log_20250628_164522.csv,6,0.10893162091573079,0.14003992080688477,1,0,5,10.25623598098755,11.685931819227816,1,13,0.0,0.0,3.3333333333333335,52
gaze_log_20250629_135311.csv,12,0.1274125576019287,0.18069005012512207,6,3,3,5.659418171102351,8.499030121692677,2,36,0.08333333333333333,0.06944444444444445,3.4166666666666665,67
gaze_log_20250629_153043.csv,16,0.17593249678611755,0.5009198188781738,2,4,10,3.647430658340454,2.58420809341807,2,154,0.0625,0.0546875,4.0,72
gaze_log_20250629_175251.csv,15,0.12692133585611978,0.37528014183044434,7,3,5,4.684735723904201,4.762000826141805,2,127,0.13333333333333333,0.11555555555555556,4.8,46
gaze_log_20250629_112209.csv,3,0.09274331728617351,0.11163973808288574,1,0,2,27.036850094795227,24.19005000591278,0,24,0.0,0.0,2.6666666666666665,52
gaze_log_20250628_145934.csv,45,0.09520245128207737,0.16568994522094727,24,6,15,1.6828174970366738,1.3389932072486637,21,650,0.08888888888888889,0.04740740740740741,3.0,63
gaze_log_20250628_152045.csv,3,0.10640335083007812,0.13870000839233398,1,1,1,18.82846999168396,0.46496009826660156,0,23,0.0,0.0,3.3333333333333335,41
gaze_log_20250629_142010.csv,13,0.10032230157118577,0.1524498462677002,3,1,9,5.907708326975505,5.738891242659967,1,48,0.0,0.0,3.6923076923076925,39
gaze_log_20250629_140149.csv,7,0.0989443234034947,0.12494015693664551,3,2,2,9.442566672960917,5.122687817838389,0,50,0.0,0.0,1.8571428571428572,45
gaze_log_20250628_123534.csv,6,0.19202840328216553,0.6256399154663086,3,0,3,11.820515966415405,10.161274987828653,0,75,0.16666666666666666,0.16666666666666666,3.0,62
gaze_log_20250628_153548.csv,24,0.09075420101483662,0.12528014183044434,7,1,16,3.0224808610003926,2.9453175366190245,7,62,0.041666666666666664,0.029513888888888885,3.0833333333333335,70
gaze_log_20250629_180350.csv,25,0.12385198593139649,0.16781997680664062,12,5,8,2.9345608353614807,1.7878985307375326,5,56,0.12,0.096,2.96,59
gaze_log_20250629_145622.csv,5,0.13088598251342773,0.18097996711730957,2,1,2,14.260419964790344,9.598098792982455,0,14,0.0,0.0,3.4,63
gaze_log_20250625_122615.csv,9,0.0925122896830241,0.1114499568939209,4,2,3,8.25781124830246,5.71311764951411,0,43,0.0,0.0,3.111111111111111,62
gaze_log_20250628_145706.csv,29,0.1672827539772823,0.8031597137451172,15,4,10,2.5273114272526334,2.5770383119978164,11,72,0.13793103448275862,0.08561236623067776,4.0,58
gaze_log_20250628_155638.csv,62,0.16507838618370793,0.3330399990081787,22,11,29,1.1530616400671787,0.8333786714433201,47,151,0.08064516129032258,0.01951092611862643,3.0806451612903225,56
gaze_log_20250629_121506.csv,4,0.1697825789451599,0.26450014114379883,2,0,2,18.20459000269572,15.685304305216842,0,25,0.25,0.25,5.75,50
gaze_log_20250628_104649.csv,32,0.123182512819767,0.42848992347717285,10,6,16,2.24382064419408,1.7202326008485938,10,84,0.0,0.0,4.0625,50
gaze_log_20250629_125210.csv,52,0.11003558452312763,0.16650986671447754,15,11,26,1.4606254895528157,1.370636088381808,32,300,0.07692307692307693,0.029585798816568046,4.653846153846154,50
gaze_log_20250629_184811.csv,5,0.09400801658630371,0.09716010093688965,2,0,3,14.583147466182709,11.977074330156105,0,60,0.2,0.2,3.4,62
gaze_log_20250629_185845.csv,16,0.08919809758663177,0.11163997650146484,5,0,11,4.981662654876709,7.293464900530066,3,166,0.0625,0.05078125,4.0625,46
gaze_log_20250628_115619.csv,53,0.16631486730755501,0.444429874420166,20,10,23,1.3993649987074046,0.8657016522788298,34,154,0.05660377358490566,0.020291918832324674,3.207547169811321,53
gaze_log_20250629_142303.csv,27,0.11303555523907696,0.18028998374938965,10,6,11,2.6347361619655905,1.436670142118984,2,140,0.037037037037037035,0.03429355281207133,4.555555555555555,79
gaze_log_20250626_154919.csv,7,0.14676284790039062,0.2650899887084961,1,4,2,8.424163341522217,7.183049932894528,1,14,0.5714285714285714,0.4897959183673469,4.0,47
gaze_log_20250629_123500.csv,5,0.13864803314208984,0.1940000057220459,2,1,2,15.750702559947968,11.58112063744073,0,19,0.0,0.0,3.2,66
gaze_log_20250627_113021.csv,24,0.12409498294194539,0.43016982078552246,12,3,9,2.7972882623257846,2.070536940664647,6,55,0.041666666666666664,0.03125,0.5,44
gaze_log_20250628_155149.csv,12,0.10421248277028401,0.16722989082336426,3,2,7,4.7176900126717305,3.9663054905675637,0,31,0.08333333333333333,0.08333333333333333,2.5833333333333335,28
gaze_log_20250625_145239.csv,14,0.14820364543369838,0.3474302291870117,3,3,8,4.731021550985483,3.644471748982875,1,40,0.14285714285714285,0.1326530612244898,3.5714285714285716,70
gaze_log_20250625_123432.csv,23,0.11526831336643385,0.24909019470214844,13,4,6,3.255116831172596,2.5452707043664855,5,79,0.043478260869565216,0.034026465028355386,3.217391304347826,56
gaze_log_20250629_125945.csv,5,0.08883810043334961,0.11237025260925293,2,1,2,13.277527451515198,7.98836316678933,0,47,0.2,0.2,4.4,37
gaze_log_20250628_121805.csv,12,0.13047164678573608,0.25,6,0,6,5.344883658669212,6.012916970931613,3,21,0.16666666666666666,0.125,4.0,80
gaze_log_20250628_131551.csv,7,0.21013287135532924,0.8332300186157227,2,2,3,10.285386681556702,5.650154457370063,0,78,0.0,0.0,5.714285714285714,67
gaze_log_20250627_135959.csv,13,0.13757072962247407,0.2081000804901123,5,4,4,5.541880011558533,3.3956248534181253,0,9,0.0,0.0,2.8461538461538463,42
gaze_log_20250628_163015.csv,3,0.23606673876444498,0.5275402069091797,0,1,2,18.444779872894287,16.345329999923706,0,29,0.0,0.0,2.3333333333333335,71
gaze_log_20250628_125939.csv,3,0.08741013209025066,0.09687995910644531,0,1,2,10.214634895324707,0.922295093536377,0,46,0.0,0.0,3.3333333333333335,46
gaze_log_20250629_144039.csv,8,0.2729088068008423,0.696850061416626,3,4,1,6.857477154050555,8.245777349530886,2,20,0.125,0.09375,3.5,49
gaze_log_20250628_122059.csv,13,0.13700153277470514,0.29280996322631836,4,4,5,5.492115835348765,5.838463386233477,1,52,0.23076923076923078,0.21301775147928997,2.6153846153846154,53
gaze_log_20250627_181022.csv,33,0.12271881103515625,0.19412016868591309,16,5,12,2.287400931119919,1.95035957992482,8,51,0.06060606060606061,0.045913682277318645,2.6363636363636362,62
gaze_log_20250629_144950.csv,8,0.10066631436347961,0.13873004913330078,4,3,1,7.057535716465542,6.014665698786799,0,51,0.0,0.0,4.25,39
gaze_log_20250629_154000.csv,6,0.15496007601420084,0.29167985916137695,4,2,0,8.341567993164062,11.769856967476446,1,62,0.0,0.0,4.333333333333333,67
gaze_log_20250627_162144.csv,21,0.16377100490388416,0.5130600929260254,8,9,4,2.4951825022697447,3.579982421014173,8,125,0.14285714285714285,0.08843537414965986,4.238095238095238,47
gaze_log_20250628_165104.csv,10,0.19415795803070068,0.6806998252868652,8,0,2,7.457139995363024,8.41497071259485,2,199,0.2,0.16000000000000003,3.7,56
gaze_log_20250628_154246.csv,15,0.14616063435872395,0.5807499885559082,8,3,4,4.465562156268528,2.9869302421422264,1,103,0.06666666666666667,0.06222222222222222,4.333333333333333,32
gaze_log_20250628_150752.csv,5,0.10022602081298829,0.13963007926940918,1,0,4,8.35451751947403,7.707751904824756,0,168,0.0,0.0,1.8,74
gaze_log_20250629_124108.csv,16,0.0986899584531784,0.12491989135742188,4,6,6,4.684427992502848,5.1601701641395215,4,48,0.0625,0.046875,2.6875,52
gaze_log_20250627_142444.csv,9,0.20551670922173393,0.483489990234375,1,1,7,6.024520039558411,4.503187895120895,0,17,0.3333333333333333,0.3333333333333333,2.5555555555555554,39
gaze_log_20250627_111008.csv,40,0.10340773463249206,0.2367100715637207,16,13,11,1.8801259016379333,1.7180154419370839,17,54,0.1,0.057499999999999996,2.65,46
gaze_log_20250629_114357.csv,7,0.10512856074741908,0.1527400016784668,2,1,4,9.321776628494263,5.3801487333766485,0,58,0.14285714285714285,0.14285714285714285,3.7142857142857144,56
gaze_log_20250629_185328.csv,3,0.11112666130065918,0.11136984825134277,1,1,1,23.459935069084167,3.9152451753616333,0,12,0.0,0.0,1.3333333333333333,49
gaze_log_20250628_144322.csv,7,0.09118574006216866,0.12479996681213379,3,1,3,7.824421683947246,3.7236199408219735,0,23,0.2857142857142857,0.2857142857142857,1.2857142857142858,42
gaze_log_20250629_183229.csv,16,0.10756188631057739,0.31921982765197754,8,3,5,4.708565330505371,4.026364350573884,0,689,0.0625,0.0625,3.9375,30
gaze_log_20250628_145000.csv,18,0.1780322790145874,0.568920373916626,9,5,4,2.7752752865062043,2.483435467708808,4,70,0.05555555555555555,0.043209876543209874,2.6666666666666665,63
gaze_log_20250628_125735.csv,37,0.10053892393369933,0.1657700538635254,17,8,12,1.898530277940962,2.3362125531249958,20,1339,0.05405405405405406,0.024835646457268077,2.4594594594594597,42
gaze_log_20250628_113708.csv,8,0.20384123921394348,0.633699893951416,4,1,3,9.32202570778983,3.2107901164196804,0,59,0.25,0.25,3.375,58
gaze_log_20250627_103803.csv,5,0.08905401229858398,0.0979299545288086,4,0,1,13.514657497406006,14.792326076120721,0,15,0.2,0.2,3.0,45
gaze_log_20250629_135006.csv,23,0.10996783297994862,0.16702985763549805,10,4,9,3.379462729800831,2.5307365512290554,3,179,0.13043478260869565,0.11342155009451796,3.217391304347826,68
gaze_log_20250628_170457.csv,25,0.13035160064697265,0.4719700813293457,11,4,10,2.945131669441859,2.1794143815260183,5,170,0.12,0.096,4.48,53
gaze_log_20250627_120215.csv,5,0.11108593940734864,0.1801598072052002,2,0,3,11.070059955120087,8.948288441672032,0,19,0.0,0.0,4.2,69
gaze_log_20250627_111427.csv,15,0.10729734102884929,0.24899983406066895,5,3,7,4.88614284992218,3.26780541236205,1,273,0.06666666666666667,0.06222222222222222,3.2,69
gaze_log_20250629_143026.csv,20,0.13726099729537963,0.26386022567749023,10,2,8,3.527841053510967,3.2133984288787434,4,23,0.0,0.0,2.85,54
gaze_log_20250629_114624.csv,5,0.21106600761413574,0.37502002716064453,1,1,3,13.702820003032684,6.115520002724509,0,92,0.2,0.2,5.6,57
gaze_log_20250629_115245.csv,16,0.13297626376152039,0.26394009590148926,6,3,7,4.023239310582479,2.157970775515698,1,136,0.1875,0.17578125,3.6875,70
gaze_log_20250629_124729.csv,5,0.2663919925689697,0.41561007499694824,0,2,3,8.635415017604828,4.542181108042257,0,23,0.0,0.0,3.6,60
gaze_log_20250627_140117.csv,7,0.1128514153616769,0.18035006523132324,5,2,0,4.967301686604817,2.1275540911072564,0,76,0.0,0.0,4.0,51
gaze_log_20250628_142946.csv,3,0.10160342852274577,0.1389000415802002,3,0,0,5.5550700426101685,0.15298998355865479,0,119,0.0,0.0,4.333333333333333,67
gaze_log_20250629_115735.csv,25,0.11540079116821289,0.2365400791168213,12,7,6,3.00427915652593,3.027449055865977,6,81,0.08,0.0608,3.84,44
gaze_log_20250629_145658.csv,9,0.10174997647603352,0.12467002868652344,4,2,3,8.655032515525818,6.127350367166865,0,75,0.0,0.0,2.7777777777777777,70
gaze_log_20250628_152957.csv,3,0.08758330345153809,0.09711980819702148,2,1,0,12.512884974479675,3.0437551736831665,0,16,0.0,0.0,3.3333333333333335,51
gaze_log_20250628_141644.csv,23,0.21750869958297067,0.9319798946380615,23,0,0,1.103796362876892,1.054991503415866,15,977,0.13043478260869565,0.04536862003780718,3.3043478260869565,33
gaze_log_20250629_142725.csv,43,0.18377677229947822,0.43045997619628906,22,7,14,1.7223099981035506,1.216955568450413,20,201,0.13953488372093023,0.07463493780421851,4.674418604651163,56
