file name,total_blinks,blink duration (mean),blink duration (max),earlyStage_blinks,midStage_blinks,lateStage_blinks,inter-blink intervals (mean),inter-blink intervals (std),burst counts,mismatch Counts,blink ratio near switch,naturalness score,grid counts per blink (mean),Stress Score,Stress Group,Clusters
gaze_log_20250628_140946.csv,41,0.1123024545064786,0.2078602313995361,16,13,12,1.829279500246048,1.4460862360439717,24,111,0.1219512195121951,0.0505651397977394,3.902439024390244,54,Mid,1
gaze_log_20250628_120902.csv,5,0.1000880718231201,0.1242601871490478,3,1,1,9.653022408485413,9.061355186195186,0,22,0.0,0.0,3.8,70,High,0
gaze_log_20250625_124144.csv,17,0.1653711936053107,0.7044899463653564,9,3,5,4.604327499866486,3.713046549037731,2,278,0.1176470588235294,0.1038062283737024,4.235294117647059,36,Low,2
gaze_log_20250628_152833.csv,14,0.1009371110371181,0.1250998973846435,0,6,8,3.2320638436537523,3.869349008703983,4,47,0.0,0.0,2.9285714285714284,53,Mid,0
gaze_log_20250629_113426.csv,3,0.0885068575541178,0.097170352935791,2,1,0,9.750105023384094,1.14822518825531,0,59,0.0,0.0,1.6666666666666667,31,Low,0
gaze_log_20250628_165331.csv,10,0.0957730293273925,0.1938800811767578,4,3,3,4.933976676728991,2.7135926367729337,0,73,0.0,0.0,2.9,66,High,0
gaze_log_20250627_170946.csv,12,0.0889641245206197,0.11080002784729,5,3,4,6.289255423979326,3.64182396958552,0,73,0.0833333333333333,0.0833333333333333,2.25,52,Mid,0
gaze_log_20250627_171319.csv,3,0.0925132433573405,0.0974998474121093,0,3,0,1.0900901556015017,0.1173499822616577,1,56,0.0,0.0,5.0,55,Mid,0
gaze_log_20250625_113412.csv,14,0.0969285454068865,0.111069917678833,4,4,6,5.643395387209379,5.649106666289697,0,251,0.0714285714285714,0.0714285714285714,2.2857142857142856,56,Mid,0
gaze_log_20250628_170001.csv,19,0.0911737115759598,0.1240098476409912,5,2,12,4.069552222887675,3.9595376290303066,4,98,0.0,0.0,3.3157894736842106,45,Low,0
gaze_log_20250627_170504.csv,28,0.1055053557668413,0.1791601181030273,23,2,3,2.519751848997893,3.826409919561697,13,244,0.1428571428571428,0.0765306122448979,4.714285714285714,40,Low,1
gaze_log_20250627_140955.csv,22,0.1171931461854414,0.1937501430511474,7,5,10,3.4948071525210427,1.6144022569563845,0,68,0.1363636363636363,0.1363636363636363,3.954545454545455,56,Mid,0
gaze_log_20250629_180611.csv,16,0.1457175314426422,0.2501001358032226,4,4,8,4.636296002070109,3.3848913099070805,0,37,0.0625,0.0625,4.0625,60,High,0
gaze_log_20250629_144647.csv,9,0.0874933666653103,0.0973501205444336,3,1,5,7.126653730869293,4.843432908609191,0,95,0.2222222222222222,0.2222222222222222,3.4444444444444446,64,High,0
gaze_log_20250627_142158.csv,28,0.1037956646510532,0.151900053024292,14,5,9,2.682768141781842,1.668623570730913,2,132,0.0714285714285714,0.0663265306122449,4.071428571428571,64,High,1
gaze_log_20250629_152756.csv,4,0.0863950252532959,0.0971701145172119,2,0,2,20.87161668141683,10.12190624845921,0,24,0.0,0.0,1.75,50,Mid,0
gaze_log_20250629_191047.csv,18,0.1127105553944905,0.2637300491333008,9,2,7,4.228131168028888,3.062324651706075,1,113,0.0555555555555555,0.0524691358024691,3.6666666666666665,67,High,0
gaze_log_20250628_135616.csv,13,0.1056246757507324,0.1941702365875244,7,5,1,5.346594174702962,6.81373317721771,3,94,0.0,0.0,2.4615384615384617,53,Mid,0
gaze_log_20250628_143838.csv,24,0.1051962971687316,0.1662800312042236,17,5,2,2.513856525006501,2.898342225702846,10,78,0.2083333333333333,0.1215277777777777,2.5416666666666665,34,Low,1
gaze_log_20250629_151129.csv,21,0.095679033370245,0.1229398250579834,10,6,5,2.486298501491546,2.6448593678499237,9,234,0.0476190476190476,0.0272108843537414,4.714285714285714,63,High,1
gaze_log_20250628_110253.csv,41,0.1042236118781857,0.1523101329803466,14,6,21,1.725140243768692,1.4627838642054634,21,77,0.1463414634146341,0.0713860797144556,2.902439024390244,44,Low,1
gaze_log_20250627_172851.csv,33,0.1594042561270973,0.4292001724243164,12,8,13,2.198860622942448,1.0164018947616964,6,33,0.0909090909090909,0.0743801652892562,3.4545454545454546,67,High,1
gaze_log_20250627_125710.csv,11,0.1064500158483331,0.1533801555633545,4,2,5,6.9087810039520265,6.73837835802845,0,43,0.0909090909090909,0.0909090909090909,3.4545454545454546,58,Mid,0
gaze_log_20250629_150037.csv,8,0.097016304731369,0.125079870223999,3,2,3,9.288025719778878,8.818409052486556,0,50,0.125,0.125,2.375,50,Mid,0
gaze_log_20250627_114532.csv,8,0.1471600234508514,0.2360899448394775,3,3,2,8.680821418762207,5.693568603513324,0,72,0.125,0.125,5.5,57,Mid,0
gaze_log_20250628_130354.csv,14,0.0969614131110055,0.1526999473571777,3,4,7,5.193700790405273,8.334239032895963,3,21,0.1428571428571428,0.1122448979591836,2.5,58,Mid,0
gaze_log_20250628_151543.csv,15,0.1119652430216471,0.1525797843933105,4,0,11,3.831569995198931,5.522959873767982,5,69,0.0,0.0,3.533333333333333,35,Low,0
gaze_log_20250629_140740.csv,9,0.2730732758839925,0.8627598285675049,4,0,5,8.092518717050552,5.438821262577363,0,53,0.1111111111111111,0.1111111111111111,3.2222222222222223,54,Mid,2
gaze_log_20250629_141502.csv,9,0.2518677446577284,0.8094100952148438,4,2,3,8.132566273212433,5.2698593775959,0,561,0.0,0.0,4.666666666666667,55,Mid,2
gaze_log_20250628_163321.csv,11,0.1500218131325461,0.402209997177124,4,2,5,7.282272005081177,6.481689268015921,1,35,0.0,0.0,3.636363636363636,54,Mid,0
gaze_log_20250629_145836.csv,24,0.1449304223060608,0.3640899658203125,11,5,8,3.131241736204728,2.150009036848477,0,137,0.125,0.125,3.458333333333333,67,High,0
gaze_log_20250629_120248.csv,12,0.1213683485984802,0.1665401458740234,2,3,7,5.024427262219516,2.870076716721349,0,65,0.25,0.25,2.5,72,High,0
gaze_log_20250629_141301.csv,9,0.123435550265842,0.2639100551605224,2,1,6,6.602838724851608,6.545738710200894,2,29,0.0,0.0,4.0,51,Mid,0
gaze_log_20250628_165754.csv,6,0.1265216668446858,0.2577900886535644,1,0,5,6.76578197479248,7.582168123230963,1,50,0.3333333333333333,0.2777777777777778,3.0,56,Mid,0
gaze_log_20250628_122635.csv,9,0.1678822040557861,0.2781400680541992,5,3,1,5.199772506952286,1.6847156294557453,0,48,0.0,0.0,3.333333333333333,48,Low,2
gaze_log_20250628_140258.csv,3,0.2360365390777588,0.2928197383880615,0,3,0,4.43080484867096,3.3151949644088745,0,55,0.0,0.0,3.0,39,Low,2
gaze_log_20250628_162358.csv,4,0.1911026239395141,0.332780122756958,1,1,2,17.075196663538616,11.435261978056143,0,39,0.0,0.0,5.25,58,Mid,2
gaze_log_20250629_174807.csv,7,0.1020942756107875,0.1527800559997558,3,3,1,7.5352916320164995,4.052728869139313,0,55,0.2857142857142857,0.2857142857142857,4.142857142857143,59,High,0
gaze_log_20250627_135505.csv,11,0.0957545367154208,0.1238198280334472,6,3,2,3.8070729970932007,2.7442927809596487,1,45,0.0,0.0,2.636363636363636,43,Low,0
gaze_log_20250628_132551.csv,22,0.1464168375188654,0.3463797569274902,5,7,10,3.225152855827695,2.028045560924421,1,88,0.2272727272727272,0.2169421487603305,4.727272727272728,55,Mid,0
gaze_log_20250625_141812.csv,6,0.0970083475112915,0.1246998310089111,2,2,2,13.68090796470642,7.336685650223183,0,135,0.1666666666666666,0.1666666666666666,2.1666666666666665,71,High,0
gaze_log_20250629_125653.csv,38,0.0934513305362902,0.1249201297760009,20,11,7,1.967096760466292,2.2979991501633874,18,87,0.0789473684210526,0.0415512465373961,3.131578947368421,44,Low,1
gaze_log_20250629_115141.csv,23,0.102113443872203,0.1520400047302246,8,6,9,3.060124548998746,1.8248036114269088,2,127,0.0434782608695652,0.0396975425330812,2.9130434782608696,48,Low,0
gaze_log_20250629_113915.csv,5,0.2105640411376953,0.2777299880981445,1,0,4,17.355262458324432,19.402821576995272,0,11,0.0,0.0,3.2,62,High,2
gaze_log_20250628_151829.csv,23,0.1097830274830693,0.1530101299285888,9,3,11,3.130703633481806,2.072999806072501,0,174,0.217391304347826,0.217391304347826,3.695652173913044,51,Mid,0
gaze_log_20250628_154004.csv,26,0.1023365259170532,0.137779951095581,12,2,12,2.64184160232544,2.219538097793851,7,40,0.1538461538461538,0.1124260355029586,3.076923076923077,54,Mid,1
gaze_log_20250629_123800.csv,7,0.1686971187591552,0.2924399375915527,3,2,2,7.803763349850972,4.922577621590376,1,19,0.0,0.0,5.285714285714286,38,Low,2
gaze_log_20250628_153757.csv,10,0.0901829004287719,0.1106698513031005,6,0,4,7.2814244694179955,7.302671682356117,0,59,0.0,0.0,1.3,63,High,0
gaze_log_20250629_122713.csv,12,0.0979166229565938,0.1382701396942138,3,5,4,5.57975452596491,3.460293980236105,1,94,0.1666666666666666,0.1527777777777777,2.1666666666666665,47,Low,0
gaze_log_20250625_111639.csv,34,0.1110064913244808,0.3313601016998291,13,11,10,2.096490903334184,1.902313407703284,18,76,0.1176470588235294,0.0553633217993079,3.088235294117647,64,High,1
gaze_log_20250629_144327.csv,3,0.1390201250712076,0.2362902164459228,1,0,2,18.5902498960495,16.782489895820618,0,6,0.3333333333333333,0.3333333333333333,3.6666666666666665,53,Mid,0
gaze_log_20250628_160000.csv,7,0.0990499087742396,0.1528401374816894,1,2,4,7.863996664683024,3.6093576776578553,0,40,0.0,0.0,3.0,69,High,0
gaze_log_20250628_154602.csv,6,0.1544700463612874,0.3450000286102295,2,0,4,11.825137948989868,12.674303665619131,0,26,0.1666666666666666,0.1666666666666666,2.0,69,High,0
gaze_log_20250629_174606.csv,4,0.0935825705528259,0.1107001304626464,1,2,1,24.491093238194782,12.545880468188246,0,34,0.25,0.25,2.5,47,Low,0
gaze_log_20250627_100954.csv,22,0.1237322633916681,0.2911300659179687,6,6,10,3.414910464059739,4.108687816851342,3,83,0.0454545454545454,0.0392561983471074,2.3181818181818183,58,Mid,0
gaze_log_20250628_161449.csv,10,0.1165249586105346,0.2362198829650879,3,2,5,7.893977774514092,8.109994079599101,1,25,0.1,0.09,2.7,53,Mid,0
gaze_log_20250627_101323.csv,12,0.3283358613650004,0.8748002052307129,6,3,3,5.819829073819247,5.5594148755746025,0,663,0.0,0.0,8.833333333333334,81,High,2
gaze_log_20250627_173602.csv,32,0.1327237412333488,0.4447400569915771,11,6,15,2.332156781227358,1.6214380182771688,9,71,0.09375,0.0673828125,3.9375,54,Mid,1
gaze_log_20250629_124435.csv,21,0.0871933641887846,0.0982801914215087,8,3,10,3.693193995952606,2.9570190060954658,2,37,0.1428571428571428,0.1292517006802721,3.1904761904761907,46,Low,0
gaze_log_20250628_115900.csv,9,0.152811050415039,0.2776999473571777,0,0,9,2.376550018787384,4.57043932022684,6,22,0.0,0.0,3.2222222222222223,44,Low,0
gaze_log_20250628_142859.csv,11,0.276869080283425,0.4574499130249023,6,2,3,6.969854998588562,5.25917701290323,0,98,0.0909090909090909,0.0909090909090909,3.4545454545454546,74,High,2
gaze_log_20250627_134548.csv,11,0.089440952647816,0.1107101440429687,1,5,5,6.200317001342773,6.021674333233962,1,295,0.0,0.0,3.363636363636364,53,Mid,0
gaze_log_20250628_140525.csv,34,0.1027611704433665,0.1527798175811767,13,4,17,2.00851423812635,2.6706696255367186,19,117,0.088235294117647,0.0389273356401384,2.7058823529411766,40,Low,1
gaze_log_20250627_113726.csv,14,0.1549013682774135,0.3470301628112793,2,0,12,4.645650771948008,5.717749692093976,3,76,0.0,0.0,3.571428571428572,64,High,0
gaze_log_20250629_151849.csv,8,0.0905087292194366,0.1110200881958007,1,1,6,6.754371438707624,6.60570889386803,0,281,0.125,0.125,2.0,55,Mid,0
gaze_log_20250629_182422.csv,4,0.1833775639533996,0.2761902809143066,2,2,0,8.982833305994669,4.146571723612767,0,43,0.0,0.0,5.5,25,Low,2
gaze_log_20250629_132334.csv,8,0.1005475521087646,0.1513199806213379,3,1,4,9.88425714629037,4.283731593079043,0,16,0.125,0.125,2.75,60,High,0
gaze_log_20250627_132846.csv,28,0.188788184097835,0.6114699840545654,20,5,3,2.3386225876984774,3.0208929492085703,15,370,0.0714285714285714,0.0331632653061224,5.071428571428571,71,High,1
gaze_log_20250628_140725.csv,18,0.1703683535257975,0.4443399906158447,7,4,7,4.171152353286743,4.3553613005727705,3,71,0.0555555555555555,0.0462962962962962,4.111111111111111,36,Low,2
gaze_log_20250628_152309.csv,3,0.0931533177693684,0.1115999221801757,1,0,2,16.52128493785858,3.575085043907165,0,41,0.0,0.0,3.6666666666666665,56,Mid,0
gaze_log_20250627_174351.csv,9,0.0891578727298312,0.0974400043487548,2,0,7,8.293846249580383,11.624940105279144,2,126,0.0,0.0,2.111111111111111,69,High,0
gaze_log_20250629_191515.csv,19,0.0963063114567806,0.1115698814392089,10,4,5,3.9129599862628512,3.2365531649322845,3,90,0.0,0.0,3.473684210526316,49,Low,0
gaze_log_20250628_170220.csv,15,0.2080486456553141,0.3614499568939209,7,2,6,4.82457571370261,3.420693143649716,0,101,0.0,0.0,4.933333333333334,54,Mid,2
gaze_log_20250629_112740.csv,28,0.117209996495928,0.249849796295166,10,9,9,2.66110814942254,2.6108890787501924,9,197,0.1071428571428571,0.072704081632653,2.7142857142857144,47,Low,1
gaze_log_20250627_172324.csv,15,0.1833306789398193,0.4718399047851562,7,4,4,4.3880985634667535,2.395610332789561,1,29,0.1333333333333333,0.1244444444444444,3.933333333333333,45,Low,2
gaze_log_20250628_151013.csv,16,0.0919525325298309,0.1247100830078125,6,4,6,4.516052659352621,2.6647882553451665,0,42,0.125,0.125,2.8125,46,Low,0
gaze_log_20250628_150447.csv,5,0.0887239456176757,0.1105298995971679,2,0,3,16.3696049451828,18.934495408439773,0,131,0.0,0.0,4.8,60,High,0
gaze_log_20250629_110806.csv,19,0.0936083793640136,0.1251499652862548,11,6,2,3.69365221924252,7.636320789416098,8,169,0.0,0.0,2.1578947368421053,52,Mid,1
gaze_log_20250629_150629.csv,42,0.1324026471092587,0.6522800922393799,6,11,25,1.6856860940049334,2.1681498819439216,29,177,0.119047619047619,0.0368480725623582,1.9047619047619049,56,Mid,1
gaze_log_20250629_115413.csv,11,0.1058254458687522,0.1520600318908691,4,2,5,5.765452003479004,4.279964876005747,1,59,0.0909090909090909,0.0826446280991735,3.636363636363636,68,High,0
gaze_log_20250629_175457.csv,8,0.0873986780643463,0.0971698760986328,1,2,5,9.04222573552813,8.27368594001203,0,32,0.125,0.125,2.875,40,Low,0
gaze_log_20250629_111853.csv,11,0.1244300278750333,0.333820104598999,2,4,5,5.592144012451172,8.476460620551743,3,89,0.1818181818181818,0.1322314049586777,1.5454545454545454,48,Low,0
gaze_log_20250628_142650.csv,11,0.092015418139371,0.1108601093292236,1,2,8,5.08624300956726,7.548165651368241,5,65,0.0,0.0,2.636363636363636,42,Low,0
gaze_log_20250628_133903.csv,22,0.1128227168863469,0.2917299270629883,7,6,9,3.204073326928275,2.385600155102604,4,161,0.1363636363636363,0.1115702479338842,4.045454545454546,59,High,0
gaze_log_20250629_154300.csv,7,0.147024359021868,0.2507100105285644,3,1,3,10.592788338661194,5.638800833884413,0,37,0.1428571428571428,0.1428571428571428,2.4285714285714284,46,Low,0
gaze_log_20250628_160630.csv,23,0.0977239401444144,0.1405000686645507,14,4,5,3.2281245535070244,3.132877816876636,8,87,0.0869565217391304,0.0567107750472589,2.3043478260869565,49,Low,1
gaze_log_20250629_133827.csv,11,0.1324563893404874,0.3310799598693847,5,3,3,5.462774014472961,2.826056588814739,0,164,0.1818181818181818,0.1818181818181818,3.1818181818181817,63,High,0
gaze_log_20250629_190632.csv,22,0.1482954350384799,0.278670072555542,8,4,10,3.4240990479787192,1.874745643435178,0,39,0.0909090909090909,0.0909090909090909,3.590909090909091,77,High,0
gaze_log_20250628_164522.csv,6,0.1089316209157307,0.1400399208068847,1,0,5,10.25623598098755,11.685931819227816,1,13,0.0,0.0,3.333333333333333,52,Mid,0
gaze_log_20250629_135311.csv,12,0.1274125576019287,0.180690050125122,6,3,3,5.659418171102351,8.499030121692677,2,36,0.0833333333333333,0.0694444444444444,3.4166666666666665,67,High,0
gaze_log_20250629_153043.csv,16,0.1759324967861175,0.5009198188781738,2,4,10,3.647430658340454,2.58420809341807,2,154,0.0625,0.0546875,4.0,72,High,2
gaze_log_20250629_175251.csv,15,0.1269213358561197,0.3752801418304443,7,3,5,4.684735723904201,4.762000826141805,2,127,0.1333333333333333,0.1155555555555555,4.8,46,Low,0
gaze_log_20250628_145934.csv,45,0.0952024512820773,0.1656899452209472,24,6,15,1.6828174970366738,1.3389932072486637,21,650,0.0888888888888888,0.0474074074074074,3.0,63,High,1
gaze_log_20250628_152045.csv,3,0.1064033508300781,0.1387000083923339,1,1,1,18.82846999168396,0.4649600982666015,0,23,0.0,0.0,3.333333333333333,41,Low,0
gaze_log_20250629_142010.csv,13,0.1003223015711857,0.1524498462677002,3,1,9,5.907708326975505,5.738891242659967,1,48,0.0,0.0,3.692307692307693,39,Low,0
gaze_log_20250629_140149.csv,7,0.0989443234034947,0.1249401569366455,3,2,2,9.442566672960917,5.122687817838389,0,50,0.0,0.0,1.8571428571428568,45,Low,0
gaze_log_20250628_123534.csv,6,0.1920284032821655,0.6256399154663086,3,0,3,11.820515966415403,10.161274987828651,0,75,0.1666666666666666,0.1666666666666666,3.0,62,High,2
gaze_log_20250628_153548.csv,24,0.0907542010148366,0.1252801418304443,7,1,16,3.0224808610003926,2.9453175366190245,7,62,0.0416666666666666,0.0295138888888888,3.083333333333333,70,High,1
gaze_log_20250629_180350.csv,25,0.1238519859313964,0.1678199768066406,12,5,8,2.9345608353614807,1.7878985307375326,5,56,0.12,0.096,2.96,59,High,1
gaze_log_20250629_145622.csv,5,0.1308859825134277,0.1809799671173095,2,1,2,14.260419964790344,9.598098792982457,0,14,0.0,0.0,3.4,63,High,0
gaze_log_20250625_122615.csv,9,0.0925122896830241,0.1114499568939209,4,2,3,8.25781124830246,5.71311764951411,0,43,0.0,0.0,3.111111111111111,62,High,0
gaze_log_20250628_145706.csv,29,0.1672827539772823,0.8031597137451172,15,4,10,2.5273114272526334,2.5770383119978164,11,72,0.1379310344827586,0.0856123662306777,4.0,58,Mid,1
gaze_log_20250629_121506.csv,4,0.1697825789451599,0.2645001411437988,2,0,2,18.20459000269572,15.685304305216842,0,25,0.25,0.25,5.75,50,Mid,0
gaze_log_20250628_104649.csv,32,0.123182512819767,0.4284899234771728,10,6,16,2.24382064419408,1.7202326008485938,10,84,0.0,0.0,4.0625,50,Mid,1
gaze_log_20250629_125210.csv,52,0.1100355845231276,0.1665098667144775,15,11,26,1.4606254895528157,1.370636088381808,32,300,0.0769230769230769,0.029585798816568,4.653846153846154,50,Mid,1
gaze_log_20250629_184811.csv,5,0.0940080165863037,0.0971601009368896,2,0,3,14.583147466182709,11.977074330156103,0,60,0.2,0.2,3.4,62,High,0
gaze_log_20250629_185845.csv,16,0.0891980975866317,0.1116399765014648,5,0,11,4.981662654876709,7.293464900530066,3,166,0.0625,0.05078125,4.0625,46,Low,0
gaze_log_20250628_115619.csv,53,0.166314867307555,0.444429874420166,20,10,23,1.3993649987074046,0.8657016522788298,34,154,0.0566037735849056,0.0202919188323246,3.207547169811321,53,Mid,1
gaze_log_20250629_142303.csv,27,0.1130355552390769,0.1802899837493896,10,6,11,2.6347361619655905,1.436670142118984,2,140,0.037037037037037,0.0342935528120713,4.555555555555555,79,High,1
gaze_log_20250626_154919.csv,7,0.1467628479003906,0.2650899887084961,1,4,2,8.424163341522217,7.183049932894528,1,14,0.5714285714285714,0.4897959183673469,4.0,47,Low,0
gaze_log_20250629_123500.csv,5,0.1386480331420898,0.1940000057220459,2,1,2,15.750702559947968,11.58112063744073,0,19,0.0,0.0,3.2,66,High,0
gaze_log_20250627_113021.csv,24,0.1240949829419453,0.4301698207855224,12,3,9,2.7972882623257846,2.070536940664647,6,55,0.0416666666666666,0.03125,0.5,44,Low,1
gaze_log_20250628_155149.csv,12,0.104212482770284,0.1672298908233642,3,2,7,4.7176900126717305,3.966305490567564,0,31,0.0833333333333333,0.0833333333333333,2.583333333333333,28,Low,0
gaze_log_20250625_145239.csv,14,0.1482036454336983,0.3474302291870117,3,3,8,4.731021550985483,3.644471748982875,1,40,0.1428571428571428,0.1326530612244898,3.571428571428572,70,High,0
gaze_log_20250625_123432.csv,23,0.1152683133664338,0.2490901947021484,13,4,6,3.255116831172596,2.545270704366485,5,79,0.0434782608695652,0.0340264650283553,3.217391304347826,56,Mid,1
gaze_log_20250629_125945.csv,5,0.0888381004333496,0.1123702526092529,2,1,2,13.277527451515198,7.98836316678933,0,47,0.2,0.2,4.4,37,Low,0
gaze_log_20250628_121805.csv,12,0.130471646785736,0.25,6,0,6,5.344883658669212,6.012916970931613,3,21,0.1666666666666666,0.125,4.0,80,High,0
gaze_log_20250628_131551.csv,7,0.2101328713553292,0.8332300186157227,2,2,3,10.285386681556702,5.650154457370063,0,78,0.0,0.0,5.714285714285714,67,High,2
gaze_log_20250627_135959.csv,13,0.137570729622474,0.2081000804901123,5,4,4,5.541880011558533,3.3956248534181253,0,9,0.0,0.0,2.8461538461538463,42,Low,0
gaze_log_20250628_163015.csv,3,0.2360667387644449,0.5275402069091797,0,1,2,18.444779872894287,16.345329999923706,0,29,0.0,0.0,2.333333333333333,71,High,2
gaze_log_20250628_125939.csv,3,0.0874101320902506,0.0968799591064453,0,1,2,10.214634895324709,0.922295093536377,0,46,0.0,0.0,3.333333333333333,46,Low,0
gaze_log_20250629_144039.csv,8,0.2729088068008423,0.696850061416626,3,4,1,6.857477154050555,8.245777349530886,2,20,0.125,0.09375,3.5,49,Low,2
gaze_log_20250628_122059.csv,13,0.1370015327747051,0.2928099632263183,4,4,5,5.492115835348765,5.838463386233477,1,52,0.2307692307692307,0.2130177514792899,2.6153846153846154,53,Mid,0
gaze_log_20250627_181022.csv,33,0.1227188110351562,0.194120168685913,16,5,12,2.287400931119919,1.95035957992482,8,51,0.0606060606060606,0.0459136822773186,2.636363636363636,62,High,1
gaze_log_20250629_144950.csv,8,0.1006663143634796,0.1387300491333007,4,3,1,7.057535716465542,6.014665698786799,0,51,0.0,0.0,4.25,39,Low,0
gaze_log_20250629_154000.csv,6,0.1549600760142008,0.2916798591613769,4,2,0,8.341567993164062,11.769856967476446,1,62,0.0,0.0,4.333333333333333,67,High,0
gaze_log_20250627_162144.csv,21,0.1637710049038841,0.5130600929260254,8,9,4,2.4951825022697447,3.579982421014173,8,125,0.1428571428571428,0.0884353741496598,4.238095238095238,47,Low,1
gaze_log_20250628_165104.csv,10,0.1941579580307006,0.6806998252868652,8,0,2,7.457139995363024,8.41497071259485,2,199,0.2,0.16,3.7,56,Mid,2
gaze_log_20250628_154246.csv,15,0.1461606343587239,0.5807499885559082,8,3,4,4.465562156268528,2.9869302421422264,1,103,0.0666666666666666,0.0622222222222222,4.333333333333333,32,Low,0
gaze_log_20250628_150752.csv,5,0.1002260208129882,0.1396300792694091,1,0,4,8.35451751947403,7.707751904824756,0,168,0.0,0.0,1.8,74,High,0
gaze_log_20250629_124108.csv,16,0.0986899584531784,0.1249198913574218,4,6,6,4.684427992502848,5.1601701641395215,4,48,0.0625,0.046875,2.6875,52,Mid,0
gaze_log_20250627_142444.csv,9,0.2055167092217339,0.483489990234375,1,1,7,6.024520039558411,4.503187895120895,0,17,0.3333333333333333,0.3333333333333333,2.555555555555556,39,Low,2
gaze_log_20250627_111008.csv,40,0.103407734632492,0.2367100715637207,16,13,11,1.8801259016379333,1.718015441937084,17,54,0.1,0.0574999999999999,2.65,46,Low,1
gaze_log_20250629_114357.csv,7,0.105128560747419,0.1527400016784668,2,1,4,9.321776628494264,5.3801487333766485,0,58,0.1428571428571428,0.1428571428571428,3.7142857142857135,56,Mid,0
gaze_log_20250629_185328.csv,3,0.1111266613006591,0.1113698482513427,1,1,1,23.459935069084167,3.915245175361633,0,12,0.0,0.0,1.3333333333333333,49,Low,0
gaze_log_20250628_144322.csv,7,0.0911857400621686,0.1247999668121337,3,1,3,7.824421683947246,3.7236199408219735,0,23,0.2857142857142857,0.2857142857142857,1.2857142857142858,42,Low,0
gaze_log_20250629_183229.csv,16,0.1075618863105773,0.3192198276519775,8,3,5,4.708565330505371,4.026364350573884,0,689,0.0625,0.0625,3.9375,30,Low,0
gaze_log_20250628_145000.csv,18,0.1780322790145874,0.568920373916626,9,5,4,2.7752752865062043,2.483435467708808,4,70,0.0555555555555555,0.0432098765432098,2.6666666666666665,63,High,2
gaze_log_20250628_125735.csv,37,0.1005389239336993,0.1657700538635254,17,8,12,1.898530277940962,2.336212553124996,20,1339,0.054054054054054,0.024835646457268,2.45945945945946,42,Low,1
gaze_log_20250628_113708.csv,8,0.2038412392139434,0.633699893951416,4,1,3,9.32202570778983,3.2107901164196804,0,59,0.25,0.25,3.375,58,Mid,2
gaze_log_20250627_103803.csv,5,0.0890540122985839,0.0979299545288086,4,0,1,13.514657497406006,14.79232607612072,0,15,0.2,0.2,3.0,45,Low,0
gaze_log_20250629_135006.csv,23,0.1099678329799486,0.167029857635498,10,4,9,3.379462729800831,2.5307365512290554,3,179,0.1304347826086956,0.1134215500945179,3.217391304347826,68,High,0
gaze_log_20250628_170457.csv,25,0.1303516006469726,0.4719700813293457,11,4,10,2.945131669441859,2.1794143815260183,5,170,0.12,0.096,4.48,53,Mid,1
gaze_log_20250627_120215.csv,5,0.1110859394073486,0.1801598072052002,2,0,3,11.070059955120088,8.948288441672032,0,19,0.0,0.0,4.2,69,High,0
gaze_log_20250627_111427.csv,15,0.1072973410288492,0.2489998340606689,5,3,7,4.88614284992218,3.26780541236205,1,273,0.0666666666666666,0.0622222222222222,3.2,69,High,0
gaze_log_20250629_143026.csv,20,0.1372609972953796,0.2638602256774902,10,2,8,3.527841053510967,3.2133984288787434,4,23,0.0,0.0,2.85,54,Mid,0
gaze_log_20250629_114624.csv,5,0.2110660076141357,0.3750200271606445,1,1,3,13.702820003032684,6.115520002724509,0,92,0.2,0.2,5.6,57,Mid,2
gaze_log_20250629_115245.csv,16,0.1329762637615203,0.2639400959014892,6,3,7,4.023239310582479,2.157970775515698,1,136,0.1875,0.17578125,3.6875,70,High,0
gaze_log_20250629_124729.csv,5,0.2663919925689697,0.4156100749969482,0,2,3,8.635415017604828,4.542181108042257,0,23,0.0,0.0,3.6,60,High,2
gaze_log_20250627_140117.csv,7,0.1128514153616769,0.1803500652313232,5,2,0,4.967301686604817,2.1275540911072564,0,76,0.0,0.0,4.0,51,Mid,0
gaze_log_20250628_142946.csv,3,0.1016034285227457,0.1389000415802002,3,0,0,5.5550700426101685,0.1529899835586547,0,119,0.0,0.0,4.333333333333333,67,High,0
gaze_log_20250629_115735.csv,25,0.1154007911682128,0.2365400791168213,12,7,6,3.00427915652593,3.027449055865977,6,81,0.08,0.0608,3.84,44,Low,1
gaze_log_20250629_145658.csv,9,0.1017499764760335,0.1246700286865234,4,2,3,8.655032515525818,6.127350367166865,0,75,0.0,0.0,2.7777777777777777,70,High,0
gaze_log_20250628_152957.csv,3,0.087583303451538,0.0971198081970214,2,1,0,12.512884974479675,3.0437551736831665,0,16,0.0,0.0,3.333333333333333,51,Mid,0
gaze_log_20250628_141644.csv,23,0.2175086995829706,0.9319798946380616,23,0,0,1.103796362876892,1.054991503415866,15,977,0.1304347826086956,0.0453686200378071,3.3043478260869565,33,Low,1
gaze_log_20250629_142725.csv,43,0.1837767722994782,0.430459976196289,22,7,14,1.7223099981035506,1.216955568450413,20,201,0.1395348837209302,0.0746349378042185,4.674418604651163,56,Mid,1
